user_id,variant,timestamp,conversion,latency_ms,model_version
user_000195,model_b,2026-02-10T06:58:22.473931,False,51.48598316319169,Model_B
user_000196,model_a,2026-02-10T06:58:22.473950,False,64.86935366055675,Model_A
user_000197,model_a,2026-02-10T06:58:22.473970,False,39.284446474779365,Model_A
user_000198,model_a,2026-02-10T06:58:22.473989,False,39.72306240965283,Model_A
user_000199,model_a,2026-02-10T06:58:22.474009,False,58.03993106573496,Model_A
user_000200,model_a,2026-02-10T06:58:22.474028,False,59.7291043907065,Model_A
user_000201,model_b,2026-02-10T06:58:22.474048,False,49.08786527587432,Model_B
user_000202,model_a,2026-02-10T06:58:22.474068,False,41.841038373555975,Model_A
user_000203,model_a,2026-02-10T06:58:22.474087,True,61.50967252208893,Model_A
user_000204,model_a,2026-02-10T06:58:22.474112,False,41.571091738599435,Model_A
user_000205,model_a,2026-02-10T06:58:22.474132,True,30.373375487294336,Model_A
user_000206,model_a,2026-02-10T06:58:22.474152,False,54.1017393831786,Model_A
user_000207,model_a,2026-02-10T06:58:22.474171,False,50.55269791151006,Model_A
user_000208,model_b,2026-02-10T06:58:22.474211,False,41.11885747939562,Model_B
user_000209,model_a,2026-02-10T06:58:22.474232,False,50.75052554992753,Model_A
user_000210,model_b,2026-02-10T06:58:22.474252,False,65.76423681001422,Model_B
user_000211,model_a,2026-02-10T06:58:22.474271,False,55.437827520322394,Model_A
user_000212,model_a,2026-02-10T06:58:22.474291,False,51.45295524679321,Model_A
user_000213,model_a,2026-02-10T06:58:22.474310,False,41.82116154296482,Model_A
user_000214,model_b,2026-02-10T06:58:22.474335,False,42.79652762257509,Model_B
user_000215,model_a,2026-02-10T06:58:22.474355,False,47.678892912196645,Model_A
user_000216,model_a,2026-02-10T06:58:22.474375,True,36.24770271950656,Model_A
user_000217,model_a,2026-02-10T06:58:22.474394,False,58.3348809952747,Model_A
user_000218,model_b,2026-02-10T06:58:22.474414,False,39.20557586399684,Model_B
user_000219,model_b,2026-02-10T06:58:22.474434,False,46.16559782234484,Model_B
user_000220,model_a,2026-02-10T06:58:22.474453,False,59.85676283145643,Model_A
user_000221,model_b,2026-02-10T06:58:22.474473,False,48.92284104650132,Model_B
user_000222,model_a,2026-02-10T06:58:22.474493,False,35.0537566456845,Model_A
user_000223,model_b,2026-02-10T06:58:22.474517,False,50.05091687188151,Model_B
user_000224,model_a,2026-02-10T06:58:22.474538,False,61.84439889977325,Model_A
user_000225,model_b,2026-02-10T06:58:22.474563,False,51.99849820226618,Model_B
user_000226,model_b,2026-02-10T06:58:22.474583,False,41.670003223122876,Model_B
user_000227,model_b,2026-02-10T06:58:22.474604,False,55.345983287153956,Model_B
user_000228,model_b,2026-02-10T06:58:22.474625,True,59.985629146234736,Model_B
user_000229,model_a,2026-02-10T06:58:22.474645,False,52.18909570712952,Model_A
user_000230,model_a,2026-02-10T06:58:22.474665,False,41.850926910925764,Model_A
user_000231,model_b,2026-02-10T06:58:22.474685,False,53.60183251599153,Model_B
user_000232,model_a,2026-02-10T06:58:22.474704,False,53.32943732894317,Model_A
user_000233,model_b,2026-02-10T06:58:22.474724,False,65.87428365136847,Model_B
user_000234,model_b,2026-02-10T06:58:22.474748,False,46.09163470254401,Model_B
user_000235,model_b,2026-02-10T06:58:22.474768,False,49.39259993385177,Model_B
user_000236,model_a,2026-02-10T06:58:22.474788,False,49.25767473196596,Model_A
user_000237,model_b,2026-02-10T06:58:22.474808,False,42.59363118737815,Model_B
user_000238,model_a,2026-02-10T06:58:22.474828,False,39.53997137766338,Model_A
user_000239,model_a,2026-02-10T06:58:22.474847,False,57.61455781046493,Model_A
user_000240,model_b,2026-02-10T06:58:22.474867,False,28.645548844463455,Model_B
user_000241,model_b,2026-02-10T06:58:22.474887,False,36.46641876743393,Model_B
user_000242,model_a,2026-02-10T06:58:22.474906,False,47.67813878023326,Model_A
user_000243,model_a,2026-02-10T06:58:22.474926,False,35.58704845202974,Model_A
user_000244,model_b,2026-02-10T06:58:22.474945,False,28.830025343887815,Model_B
user_000245,model_b,2026-02-10T06:58:22.475039,False,30.412636904944886,Model_B
user_000246,model_a,2026-02-10T06:58:22.475154,True,60.303802163142436,Model_A
user_000247,model_a,2026-02-10T06:58:22.475265,False,63.885588070325056,Model_A
user_000248,model_b,2026-02-10T06:58:22.475327,False,24.800789999518088,Model_B
user_000249,model_a,2026-02-10T06:58:22.475395,False,35.071835500734714,Model_A
user_000250,model_b,2026-02-10T06:58:22.475466,False,38.424083608654215,Model_B
user_000251,model_a,2026-02-10T06:58:22.475538,False,54.59174802063964,Model_A
user_000252,model_a,2026-02-10T06:58:22.475612,False,46.478099067542004,Model_A
user_000253,model_b,2026-02-10T06:58:22.475693,False,48.5372699977711,Model_B
user_000254,model_b,2026-02-10T06:58:22.475766,False,42.47218877565502,Model_B
user_000255,model_b,2026-02-10T06:58:22.475841,False,61.47344646373929,Model_B
user_000256,model_b,2026-02-10T06:58:22.475914,False,43.06463685266281,Model_B
user_000257,model_b,2026-02-10T06:58:22.475988,False,32.632526573016406,Model_B
user_000258,model_b,2026-02-10T06:58:22.476061,False,41.330964504993574,Model_B
user_000259,model_b,2026-02-10T06:58:22.476135,False,42.977193081392755,Model_B
user_000260,model_b,2026-02-10T06:58:22.476225,False,56.71962673473809,Model_B
user_000261,model_a,2026-02-10T06:58:22.476299,False,51.27025369176259,Model_A
user_000262,model_b,2026-02-10T06:58:22.476449,False,59.16815594079058,Model_B
user_000263,model_a,2026-02-10T06:58:22.476573,False,37.47366645247394,Model_A
user_000264,model_b,2026-02-10T06:58:22.476644,False,46.1916110500177,Model_B
user_000265,model_b,2026-02-10T06:58:22.476722,True,52.986367055033924,Model_B
user_000266,model_a,2026-02-10T06:58:22.476743,False,55.12215566391169,Model_A
user_000267,model_b,2026-02-10T06:58:22.476764,False,29.797249541411173,Model_B
user_000268,model_b,2026-02-10T06:58:22.476784,False,60.09956804653615,Model_B
user_000269,model_a,2026-02-10T06:58:22.476804,False,31.19698241108791,Model_A
user_000270,model_a,2026-02-10T06:58:22.476824,True,70.98395517521038,Model_A
user_000271,model_b,2026-02-10T06:58:22.476844,False,44.729387200081774,Model_B
user_000272,model_b,2026-02-10T06:58:22.476870,False,34.85299519620414,Model_B
user_000273,model_b,2026-02-10T06:58:22.476893,False,43.39585675264361,Model_B
user_000274,model_b,2026-02-10T06:58:22.476913,False,46.0844860044419,Model_B
user_000275,model_b,2026-02-10T06:58:22.476933,False,65.74175188990176,Model_B
user_000276,model_a,2026-02-10T06:58:22.476953,False,54.833498557548,Model_A
user_000277,model_b,2026-02-10T06:58:22.476973,False,40.35419457728987,Model_B
user_000278,model_b,2026-02-10T06:58:22.476993,False,57.92790345997946,Model_B
user_000279,model_a,2026-02-10T06:58:22.477013,True,48.59128886757589,Model_A
user_000280,model_b,2026-02-10T06:58:22.477032,False,56.24588552790173,Model_B
user_000281,model_a,2026-02-10T06:58:22.477052,False,45.80757112158038,Model_A
user_000282,model_a,2026-02-10T06:58:22.477072,False,68.96131588361871,Model_A
user_000283,model_b,2026-02-10T06:58:22.477092,False,53.70793139431797,Model_B
user_000284,model_b,2026-02-10T06:58:22.477111,False,49.282274871589735,Model_B
user_000285,model_a,2026-02-10T06:58:22.477131,True,54.86804857945238,Model_A
user_000286,model_a,2026-02-10T06:58:22.477151,False,42.87801107425872,Model_A
user_000287,model_a,2026-02-10T06:58:22.477171,False,51.063317222713735,Model_A
user_000288,model_a,2026-02-10T06:58:22.477214,False,61.163156693269926,Model_A
user_000289,model_b,2026-02-10T06:58:22.477240,False,42.063107332644236,Model_B
user_000290,model_a,2026-02-10T06:58:22.477260,False,39.90298288013628,Model_A
user_000291,model_b,2026-02-10T06:58:22.477280,False,40.06093526150763,Model_B
user_000292,model_a,2026-02-10T06:58:22.477304,False,67.5370348536701,Model_A
user_000293,model_a,2026-02-10T06:58:22.477324,False,51.730870622495495,Model_A
user_000294,model_b,2026-02-10T06:58:22.477344,False,56.463522140202194,Model_B
user_000295,model_b,2026-02-10T06:58:22.477364,False,53.62116454304666,Model_B
user_000296,model_a,2026-02-10T06:58:22.477384,False,53.537184014533494,Model_A
user_000297,model_a,2026-02-10T06:58:22.477403,False,41.61728497432918,Model_A
user_000298,model_b,2026-02-10T06:58:22.477423,False,45.60705094617917,Model_B
user_000299,model_a,2026-02-10T06:58:22.477443,False,47.205562173820205,Model_A
user_000300,model_b,2026-02-10T06:58:22.477463,False,53.678698860666955,Model_B
user_000301,model_b,2026-02-10T06:58:22.477483,False,33.93143044104139,Model_B
user_000302,model_b,2026-02-10T06:58:22.477502,False,52.048141798687546,Model_B
user_000303,model_a,2026-02-10T06:58:22.477524,False,60.03014630268122,Model_A
user_000304,model_a,2026-02-10T06:58:22.477549,False,39.351704786559495,Model_A
user_000305,model_b,2026-02-10T06:58:22.477574,False,64.01434231837288,Model_B
user_000306,model_b,2026-02-10T06:58:22.477598,False,49.19459731816973,Model_B
user_000307,model_b,2026-02-10T06:58:22.477622,False,50.792300488568046,Model_B
user_000308,model_b,2026-02-10T06:58:22.477642,False,48.04633036853039,Model_B
user_000309,model_a,2026-02-10T06:58:22.477662,False,47.01954562108071,Model_A
user_000310,model_b,2026-02-10T06:58:22.477682,False,50.76786866507497,Model_B
user_000311,model_a,2026-02-10T06:58:22.477702,False,49.52366306901848,Model_A
user_000312,model_b,2026-02-10T06:58:22.477728,False,67.82426204700513,Model_B
user_000313,model_a,2026-02-10T06:58:22.477748,False,53.54364760725526,Model_A
user_000314,model_a,2026-02-10T06:58:22.477768,False,43.65245313342217,Model_A
user_000315,model_a,2026-02-10T06:58:22.477787,False,50.601337359937524,Model_A
user_000316,model_b,2026-02-10T06:58:22.477807,False,63.64275569313438,Model_B
user_000317,model_b,2026-02-10T06:58:22.477827,True,53.78022704471198,Model_B
user_000318,model_b,2026-02-10T06:58:22.477846,False,54.480054348339365,Model_B
user_000319,model_b,2026-02-10T06:58:22.477866,True,25.966171295872783,Model_B
user_000320,model_a,2026-02-10T06:58:22.477886,False,58.25182636965374,Model_A
user_000321,model_a,2026-02-10T06:58:22.477905,False,47.90634887198107,Model_A
user_000322,model_b,2026-02-10T06:58:22.477925,False,47.43711671454364,Model_B
user_000323,model_b,2026-02-10T06:58:22.477949,False,64.40468061284201,Model_B
user_000324,model_a,2026-02-10T06:58:22.477969,True,47.571096697438435,Model_A
user_000325,model_a,2026-02-10T06:58:22.477989,False,45.117498990790835,Model_A
user_000326,model_b,2026-02-10T06:58:22.478008,False,32.249426621070526,Model_B
user_000327,model_a,2026-02-10T06:58:22.478028,False,49.86462915069782,Model_A
user_000328,model_a,2026-02-10T06:58:22.478048,False,46.97998913600682,Model_A
user_000329,model_b,2026-02-10T06:58:22.478067,True,36.126012740853575,Model_B
user_000330,model_a,2026-02-10T06:58:22.478091,False,39.48730758313385,Model_A
user_000331,model_a,2026-02-10T06:58:22.478115,False,54.18346512685193,Model_A
user_000332,model_a,2026-02-10T06:58:22.478134,False,46.23927862792981,Model_A
user_000333,model_a,2026-02-10T06:58:22.478154,True,61.814819417993725,Model_A
user_000334,model_b,2026-02-10T06:58:22.478174,False,53.48729076111242,Model_B
user_000335,model_a,2026-02-10T06:58:22.478220,False,56.39654884247743,Model_A
user_000336,model_b,2026-02-10T06:58:22.478243,False,50.18511579539557,Model_B
user_000337,model_b,2026-02-10T06:58:22.478263,False,57.31888352724668,Model_B
user_000338,model_a,2026-02-10T06:58:22.478283,False,57.73606654153675,Model_A
user_000339,model_b,2026-02-10T06:58:22.478302,True,44.23080155950336,Model_B
user_000340,model_b,2026-02-10T06:58:22.478322,False,50.51328103192396,Model_B
user_000341,model_a,2026-02-10T06:58:22.478342,False,20.667593298936232,Model_A
user_000342,model_b,2026-02-10T06:58:22.478361,False,56.48746939468774,Model_B
user_000343,model_a,2026-02-10T06:58:22.478381,False,50.253331927677344,Model_A
user_000344,model_a,2026-02-10T06:58:22.478401,False,49.891983715940256,Model_A
user_000345,model_b,2026-02-10T06:58:22.478421,False,44.13608288881052,Model_B
user_000346,model_a,2026-02-10T06:58:22.478441,True,47.808153555117244,Model_A
user_000347,model_a,2026-02-10T06:58:22.478460,True,40.082047869136865,Model_A
